	0
ID=gene-TraAM80_05319	1
ID=gene-TraAM80_05314	1
ID=gene-TraAM80_05338	1
ID=gene-TraAM80_05324	1
ID=gene-TraAM80_05325	1
ID=gene-TraAM80_05333	1
ID=gene-TraAM80_05336	1
ID=gene-TraAM80_05344	1
ID=gene-TraAM80_05356	1
ID=gene-TraAM80_05358	1
ID=gene-TraAM80_05348	1
ID=gene-TraAM80_05378	1
ID=gene-TraAM80_05389	1
ID=gene-TraAM80_05401	1
ID=gene-TraAM80_05400	1
ID=gene-TraAM80_05404	1
ID=gene-TraAM80_05410	1
ID=gene-TraAM80_05412	1
ID=gene-TraAM80_05415	1
ID=gene-TraAM80_05413	1
ID=gene-TraAM80_05437	1
ID=gene-TraAM80_05427	1
ID=gene-TraAM80_05430	1
ID=gene-TraAM80_05447	1
ID=gene-TraAM80_05454	1
ID=gene-TraAM80_05465	1
ID=gene-TraAM80_05471	1
ID=gene-TraAM80_05480	1
ID=gene-TraAM80_05488	1
ID=gene-TraAM80_05498	1
ID=gene-TraAM80_05499	1
ID=gene-TraAM80_05508	1
ID=gene-TraAM80_05522	1
ID=gene-TraAM80_05535	1
ID=gene-TraAM80_05528	1
ID=gene-TraAM80_05531	1
ID=gene-TraAM80_05540	1
ID=gene-TraAM80_05548	1
ID=gene-TraAM80_05550	1
ID=gene-TraAM80_05573	1
ID=gene-TraAM80_05582	1
ID=gene-TraAM80_05580	1
ID=gene-TraAM80_05585	1
ID=gene-TraAM80_05587	1
ID=gene-TraAM80_05605	1
ID=gene-TraAM80_05616	1
ID=gene-TraAM80_05624	1
ID=gene-TraAM80_05630	1
ID=gene-TraAM80_05643	1
ID=gene-TraAM80_05647	1
ID=gene-TraAM80_05653	1
ID=gene-TraAM80_05670	1
ID=gene-TraAM80_05671	1
ID=gene-TraAM80_05677	1
ID=gene-TraAM80_05672	1
ID=gene-TraAM80_05678	1
ID=gene-TraAM80_05686	1
ID=gene-TraAM80_05695	1
ID=gene-TraAM80_05698	1
ID=gene-TraAM80_05702	1
ID=gene-TraAM80_05700	1
ID=gene-TraAM80_05708	1
ID=gene-TraAM80_05714	1
ID=gene-TraAM80_05727	1
ID=gene-TraAM80_05719	1
ID=gene-TraAM80_05720	1
ID=gene-TraAM80_05749	1
ID=gene-TraAM80_05744	1
ID=gene-TraAM80_05747	1
ID=gene-TraAM80_05771	1
ID=gene-TraAM80_05759	1
ID=gene-TraAM80_05774	1
ID=gene-TraAM80_05773	1
ID=gene-TraAM80_05790	1
ID=gene-TraAM80_05793	1
ID=gene-TraAM80_05799	1
ID=gene-TraAM80_05814	1
ID=gene-TraAM80_05816	1
ID=gene-TraAM80_05819	1
ID=gene-TraAM80_05815	1
ID=gene-TraAM80_05821	1
ID=gene-TraAM80_05843	1
ID=gene-TraAM80_05858	1
ID=gene-TraAM80_05863	1
ID=gene-TraAM80_05866	1
ID=gene-TraAM80_05867	1
ID=gene-TraAM80_05871	1
ID=gene-TraAM80_05874	1
ID=gene-TraAM80_05893	1
ID=gene-TraAM80_05894	1
ID=gene-TraAM80_05907	1
ID=gene-TraAM80_05914	1
ID=gene-TraAM80_05917	1
ID=gene-TraAM80_05926	1
ID=gene-TraAM80_05943	1
ID=gene-TraAM80_05944	1
ID=gene-TraAM80_05957	1
ID=gene-TraAM80_05971	1
ID=gene-TraAM80_05972	1
ID=gene-TraAM80_05978	1
ID=gene-TraAM80_05983	1
ID=gene-TraAM80_05989	1
ID=gene-TraAM80_05992	1
ID=gene-TraAM80_05977	1
ID=gene-TraAM80_05995	1
ID=gene-TraAM80_05996	1
ID=gene-TraAM80_06001	1
ID=gene-TraAM80_06007	1
ID=gene-TraAM80_06018	1
ID=gene-TraAM80_06021	1
ID=gene-TraAM80_06026	1
ID=gene-TraAM80_06034	1
ID=gene-TraAM80_06043	1
ID=gene-TraAM80_06037	1
ID=gene-TraAM80_06053	1
ID=gene-TraAM80_06061	1
ID=gene-TraAM80_06072	1
ID=gene-TraAM80_06083	1
ID=gene-TraAM80_06087	1
ID=gene-TraAM80_06089	1
ID=gene-TraAM80_06090	1
ID=gene-TraAM80_06091	1
ID=gene-TraAM80_06092	1
ID=gene-TraAM80_06093	1
ID=gene-TraAM80_06094	1
ID=gene-TraAM80_06098	1
ID=gene-TraAM80_06100	1
ID=gene-TraAM80_06115	1
ID=gene-TraAM80_06122	1
ID=gene-TraAM80_06120	1
ID=gene-TraAM80_06131	1
ID=gene-TraAM80_06132	1
ID=gene-TraAM80_06133	1
ID=gene-TraAM80_06135	1
ID=gene-TraAM80_06136	1
ID=gene-TraAM80_06138	1
ID=gene-TraAM80_06139	1
ID=gene-TraAM80_06143	1
ID=gene-TraAM80_06144	1
ID=gene-TraAM80_06137	1
ID=gene-TraAM80_06140	1
ID=gene-TraAM80_06150	1
ID=gene-TraAM80_06166	1
ID=gene-TraAM80_06165	1
ID=gene-TraAM80_06164	1
ID=gene-TraAM80_06175	1
ID=gene-TraAM80_06178	1
ID=gene-TraAM80_06182	1
ID=gene-TraAM80_06196	1
ID=gene-TraAM80_06197	1
ID=gene-TraAM80_06210	1
ID=gene-TraAM80_06205	1
ID=gene-TraAM80_06219	1
ID=gene-TraAM80_06233	1
ID=gene-TraAM80_06246	1
ID=gene-TraAM80_06236	1
ID=gene-TraAM80_06237	1
ID=gene-TraAM80_06256	1
ID=gene-TraAM80_06257	1
ID=gene-TraAM80_06270	1
ID=gene-TraAM80_06271	1
ID=gene-TraAM80_06269	1
ID=gene-TraAM80_06275	1
ID=gene-TraAM80_06289	1
ID=gene-TraAM80_06290	1
ID=gene-TraAM80_06299	1
ID=gene-TraAM80_06307	1
ID=gene-TraAM80_06306	1
ID=gene-TraAM80_06311	1
ID=gene-TraAM80_06317	1
ID=gene-TraAM80_06321	1
ID=gene-TraAM80_06342	1
ID=gene-TraAM80_06350	1
ID=gene-TraAM80_06340	1
ID=gene-TraAM80_06339	1
ID=gene-TraAM80_06353	1
ID=gene-TraAM80_06354	1
ID=gene-TraAM80_06371	1
ID=gene-TraAM80_06386	1
ID=gene-TraAM80_06383	1
ID=gene-TraAM80_06384	1
ID=gene-TraAM80_06412	1
ID=gene-TraAM80_06428	1
ID=gene-TraAM80_06429	1
ID=gene-TraAM80_06431	1
ID=gene-TraAM80_06443	1
ID=gene-TraAM80_06441	1
ID=gene-TraAM80_06448	1
ID=gene-TraAM80_06450	1
ID=gene-TraAM80_06451	1
ID=gene-TraAM80_06455	1
ID=gene-TraAM80_06465	1
ID=gene-TraAM80_06464	1
ID=gene-TraAM80_06472	1
ID=gene-TraAM80_06473	1
ID=gene-TraAM80_06480	1
ID=gene-TraAM80_06499	1
ID=gene-TraAM80_06511	1
ID=gene-TraAM80_06524	1
ID=gene-TraAM80_06529	1
ID=gene-TraAM80_06525	1
ID=gene-TraAM80_06528	1
ID=gene-TraAM80_06546	1
ID=gene-TraAM80_06558	1
ID=gene-TraAM80_06562	1
ID=gene-TraAM80_06564	1
ID=gene-TraAM80_06572	1
ID=gene-TraAM80_06573	1
ID=gene-TraAM80_06576	1
ID=gene-TraAM80_06578	1
ID=gene-TraAM80_06582	1
ID=gene-TraAM80_06584	1
ID=gene-TraAM80_06586	1
ID=gene-TraAM80_06589	1
ID=gene-TraAM80_06593	1
ID=gene-TraAM80_06592	1
ID=gene-TraAM80_06597	1
ID=gene-TraAM80_06602	1
ID=gene-TraAM80_06606	1
ID=gene-TraAM80_06618	1
ID=gene-TraAM80_06613	1
ID=gene-TraAM80_06621	1
ID=gene-TraAM80_06631	1
ID=gene-TraAM80_06636	1
ID=gene-TraAM80_06635	1
ID=gene-TraAM80_06639	1
ID=gene-TraAM80_06643	1
ID=gene-TraAM80_06645	1
ID=gene-TraAM80_06664	1
ID=gene-TraAM80_06654	1
ID=gene-TraAM80_06660	1
ID=gene-TraAM80_06665	1
ID=gene-TraAM80_06674	1
ID=gene-TraAM80_06673	1
ID=gene-TraAM80_06678	1
ID=gene-TraAM80_06683	1
ID=gene-TraAM80_06690	1
ID=gene-TraAM80_06698	1
ID=gene-TraAM80_06702	1
ID=gene-TraAM80_06732	1
ID=gene-TraAM80_06741	1
ID=gene-TraAM80_06742	1
ID=gene-TraAM80_06767	1
ID=gene-TraAM80_06768	1
ID=gene-TraAM80_06774	1
ID=gene-TraAM80_06796	1
ID=gene-TraAM80_06798	1
ID=gene-TraAM80_06803	1
ID=gene-TraAM80_06824	1
ID=gene-TraAM80_06825	1
ID=gene-TraAM80_06828	1
ID=gene-TraAM80_06837	1
ID=gene-TraAM80_06839	1
ID=gene-TraAM80_06842	1
ID=gene-TraAM80_06858	1
ID=gene-TraAM80_06857	1
ID=gene-TraAM80_06885	1
ID=gene-TraAM80_06886	1
ID=gene-TraAM80_06895	1
ID=gene-TraAM80_06896	1
ID=gene-TraAM80_06899	1
ID=gene-TraAM80_06908	1
ID=gene-TraAM80_06918	1
ID=gene-TraAM80_06935	1
ID=gene-TraAM80_06937	1
ID=gene-TraAM80_06951	1
ID=gene-TraAM80_06944	1
ID=gene-TraAM80_06967	1
ID=gene-TraAM80_06968	1
ID=gene-TraAM80_06973	1
ID=gene-TraAM80_06990	1
ID=gene-TraAM80_06989	1
ID=gene-TraAM80_06991	1
ID=gene-TraAM80_07017	1
ID=gene-TraAM80_07026	1
ID=gene-TraAM80_07028	1
ID=gene-TraAM80_07032	1
ID=gene-TraAM80_07038	1
ID=gene-TraAM80_07033	1
ID=gene-TraAM80_07048	1
ID=gene-TraAM80_07049	1
ID=gene-TraAM80_07059	1
ID=gene-TraAM80_07070	1
ID=gene-TraAM80_07076	1
ID=gene-TraAM80_07079	1
ID=gene-TraAM80_07077	1
ID=gene-TraAM80_07084	1
ID=gene-TraAM80_07086	1
ID=gene-TraAM80_07096	1
ID=gene-TraAM80_07092	1
ID=gene-TraAM80_07102	1
ID=gene-TraAM80_07101	1
ID=gene-TraAM80_07106	1
ID=gene-TraAM80_07108	1
ID=gene-TraAM80_07104	1
ID=gene-TraAM80_07107	1
ID=gene-TraAM80_07110	1
ID=gene-TraAM80_07121	1
ID=gene-TraAM80_07128	1
ID=gene-TraAM80_07131	1
ID=gene-TraAM80_07133	1
ID=gene-TraAM80_07134	1
ID=gene-TraAM80_07140	1
ID=gene-TraAM80_07144	1
ID=gene-TraAM80_07146	1
ID=gene-TraAM80_07150	1
ID=gene-TraAM80_07151	1
ID=gene-TraAM80_07154	1
ID=gene-TraAM80_07160	1
ID=gene-TraAM80_07161	1
ID=gene-TraAM80_07169	1
ID=gene-TraAM80_07208	1
ID=gene-TraAM80_07207	1
ID=gene-TraAM80_07226	1
ID=gene-TraAM80_07233	1
ID=gene-TraAM80_07258	1
ID=gene-TraAM80_07249	1
ID=gene-TraAM80_07259	1
ID=gene-TraAM80_07263	1
ID=gene-TraAM80_07262	1
ID=gene-TraAM80_07272	1
ID=gene-TraAM80_07274	1
ID=gene-TraAM80_07280	1
ID=gene-TraAM80_07290	1
ID=gene-TraAM80_07287	1
ID=gene-TraAM80_07306	1
ID=gene-TraAM80_07308	1
ID=gene-TraAM80_07323	1
ID=gene-TraAM80_07329	1
ID=gene-TraAM80_07330	1
ID=gene-TraAM80_07334	1
ID=gene-TraAM80_07331	1
ID=gene-TraAM80_07342	1
ID=gene-TraAM80_07343	1
ID=gene-TraAM80_07350	1
ID=gene-TraAM80_07353	1
ID=gene-TraAM80_07362	1
ID=gene-TraAM80_07368	1
ID=gene-TraAM80_07371	1
ID=gene-TraAM80_07363	1
ID=gene-TraAM80_07379	1
ID=gene-TraAM80_07422	1
ID=gene-TraAM80_07412	1
ID=gene-TraAM80_07417	1
ID=gene-TraAM80_07427	1
ID=gene-TraAM80_07429	1
ID=gene-TraAM80_07443	1
ID=gene-TraAM80_07447	1
ID=gene-TraAM80_07468	1
ID=gene-TraAM80_07470	1
ID=gene-TraAM80_07472	1
ID=gene-TraAM80_07482	1
ID=gene-TraAM80_07487	1
ID=gene-TraAM80_07496	1
ID=gene-TraAM80_07498	1
ID=gene-TraAM80_07499	1
ID=gene-TraAM80_07504	1
ID=gene-TraAM80_07507	1
ID=gene-TraAM80_07511	1
ID=gene-TraAM80_07529	1
ID=gene-TraAM80_07531	1
ID=gene-TraAM80_07533	1
ID=gene-TraAM80_07538	1
ID=gene-TraAM80_07544	1
ID=gene-TraAM80_07558	1
ID=gene-TraAM80_07575	1
ID=gene-TraAM80_07581	1
ID=gene-TraAM80_07598	1
ID=gene-TraAM80_07589	1
ID=gene-TraAM80_07593	1
ID=gene-TraAM80_07604	1
ID=gene-TraAM80_07607	1
ID=gene-TraAM80_07615	1
ID=gene-TraAM80_07625	1
ID=gene-TraAM80_07629	1
ID=gene-TraAM80_07633	1
ID=gene-TraAM80_07666	1
ID=gene-TraAM80_07657	1
ID=gene-TraAM80_07672	1
ID=gene-TraAM80_07673	1
ID=gene-TraAM80_07697	1
ID=gene-TraAM80_07704	1
ID=gene-TraAM80_07709	1
ID=gene-TraAM80_07718	1
ID=gene-TraAM80_07720	1
ID=gene-TraAM80_07722	1
ID=gene-TraAM80_07724	1
ID=gene-TraAM80_07723	1
ID=gene-TraAM80_07735	1
ID=gene-TraAM80_07736	1
ID=gene-TraAM80_07741	1
ID=gene-TraAM80_07744	1
ID=gene-TraAM80_07750	1
ID=gene-TraAM80_07748	1
ID=gene-TraAM80_07761	1
ID=gene-TraAM80_07769	1
ID=gene-TraAM80_07768	1
ID=gene-TraAM80_07770	1
ID=gene-TraAM80_07774	1
ID=gene-TraAM80_07772	1
ID=gene-TraAM80_07776	1
ID=gene-TraAM80_07782	1
ID=gene-TraAM80_07794	1
ID=gene-TraAM80_07809	1
ID=gene-TraAM80_07811	1
ID=gene-TraAM80_07812	1
ID=gene-TraAM80_07820	1
ID=gene-TraAM80_07829	1
ID=gene-TraAM80_07837	1
ID=gene-TraAM80_07854	1
ID=gene-TraAM80_07862	1
ID=gene-TraAM80_07877	1
ID=gene-TraAM80_07883	1
ID=gene-TraAM80_07888	1
ID=gene-TraAM80_07890	1
ID=gene-TraAM80_07892	1
ID=gene-TraAM80_07898	1
ID=gene-TraAM80_07911	1
ID=gene-TraAM80_07913	1
ID=gene-TraAM80_07914	1
ID=gene-TraAM80_07915	1
ID=gene-TraAM80_07942	1
ID=gene-TraAM80_07952	1
ID=gene-TraAM80_07965	1
ID=gene-TraAM80_07980	1
ID=gene-TraAM80_07982	1
ID=gene-TraAM80_07986	1
ID=gene-TraAM80_07989	1
ID=gene-TraAM80_08004	1
ID=gene-TraAM80_08005	1
ID=gene-TraAM80_08008	1
ID=gene-TraAM80_08010	1
ID=gene-TraAM80_08015	1
ID=gene-TraAM80_08018	1
ID=gene-TraAM80_08026	1
ID=gene-TraAM80_08031	1
ID=gene-TraAM80_08032	1
ID=gene-TraAM80_08033	1
ID=gene-TraAM80_08034	1
ID=gene-TraAM80_08037	1
ID=gene-TraAM80_08040	1
ID=gene-TraAM80_08042	1
ID=gene-TraAM80_08045	1
ID=gene-TraAM80_08046	1
ID=gene-TraAM80_08047	1
ID=gene-TraAM80_08049	1
ID=gene-TraAM80_08051	1
ID=gene-TraAM80_08057	1
ID=gene-TraAM80_08052	1
ID=gene-TraAM80_08084	1
ID=gene-TraAM80_08085	1
ID=gene-TraAM80_08090	1
ID=gene-TraAM80_08088	1
ID=gene-TraAM80_08092	1
ID=gene-TraAM80_08106	1
ID=gene-TraAM80_08124	1
ID=gene-TraAM80_08125	1
ID=gene-TraAM80_08126	1
ID=gene-TraAM80_08133	1
ID=gene-TraAM80_08148	1
ID=gene-TraAM80_08150	1
ID=gene-TraAM80_08151	1
ID=gene-TraAM80_08159	1
ID=gene-TraAM80_08160	1
ID=gene-TraAM80_08166	1
ID=gene-TraAM80_08186	1
ID=gene-TraAM80_08188	1
ID=gene-TraAM80_08191	1
ID=gene-TraAM80_08195	1
ID=gene-TraAM80_08196	1
ID=gene-TraAM80_08198	1
ID=gene-TraAM80_08221	1
ID=gene-TraAM80_08226	1
ID=gene-TraAM80_08234	1
ID=gene-TraAM80_08239	1
ID=gene-TraAM80_08250	1
ID=gene-TraAM80_08257	1
ID=gene-TraAM80_08261	1
ID=gene-TraAM80_08273	1
ID=gene-TraAM80_08285	1
ID=gene-TraAM80_08295	1
ID=gene-TraAM80_08296	1
ID=gene-TraAM80_08298	1
ID=gene-TraAM80_08302	1
ID=gene-TraAM80_08309	1
ID=gene-TraAM80_08324	1
ID=gene-TraAM80_08330	1
ID=gene-TraAM80_08332	1
ID=gene-TraAM80_08342	1
ID=gene-TraAM80_08358	1
ID=gene-TraAM80_08352	1
ID=gene-TraAM80_08364	1
ID=gene-TraAM80_08363	1
ID=gene-TraAM80_08411	1
ID=gene-TraAM80_08431	1
ID=gene-TraAM80_08439	1
ID=gene-TraAM80_08440	1
ID=gene-TraAM80_08448	1
ID=gene-TraAM80_08450	1
ID=gene-TraAM80_08461	1
ID=gene-TraAM80_08463	1
ID=gene-TraAM80_08466	1
ID=gene-TraAM80_08469	1
ID=gene-TraAM80_08485	1
ID=gene-TraAM80_08492	1
ID=gene-TraAM80_08493	1
ID=gene-TraAM80_08498	1
ID=gene-TraAM80_08499	1
ID=gene-TraAM80_08511	1
ID=gene-TraAM80_08514	1
ID=gene-TraAM80_08519	1
ID=gene-TraAM80_08524	1
ID=gene-TraAM80_08535	1
ID=gene-TraAM80_08545	1
ID=gene-TraAM80_08547	1
ID=gene-TraAM80_08549	1
ID=gene-TraAM80_08559	1
ID=gene-TraAM80_08563	1
ID=gene-TraAM80_08564	1
ID=gene-TraAM80_08565	1
ID=gene-TraAM80_08571	1
ID=gene-TraAM80_08570	1
ID=gene-TraAM80_08572	1
ID=gene-TraAM80_08576	1
ID=gene-TraAM80_08577	1
ID=gene-TraAM80_08580	1
ID=gene-TraAM80_08583	1
ID=gene-TraAM80_08584	1
ID=gene-TraAM80_08591	1
ID=gene-TraAM80_08606	1
ID=gene-TraAM80_08607	1
ID=gene-TraAM80_08619	1
ID=gene-TraAM80_08622	1
ID=gene-TraAM80_08623	1
ID=gene-TraAM80_08625	1
ID=gene-TraAM80_08626	1
ID=gene-TraAM80_08635	1
ID=gene-TraAM80_08637	1
ID=gene-TraAM80_08658	1
ID=gene-TraAM80_08657	1
ID=gene-TraAM80_08665	1
ID=gene-TraAM80_08677	1
ID=gene-TraAM80_08692	1
ID=gene-TraAM80_08694	1
ID=gene-TraAM80_08695	1
ID=gene-TraAM80_08701	1
ID=gene-TraAM80_08705	1
ID=gene-TraAM80_08706	1
ID=gene-TraAM80_08718	1
ID=gene-TraAM80_08722	1
ID=gene-TraAM80_08746	1
ID=gene-TraAM80_08754	1
ID=gene-TraAM80_08771	1
ID=gene-TraAM80_08781	1
ID=gene-TraAM80_08779	1
ID=gene-TraAM80_08786	1
ID=gene-TraAM80_08793	1
ID=gene-TraAM80_08785	1
ID=gene-TraAM80_08784	1
ID=gene-TraAM80_08799	1
ID=gene-TraAM80_08800	1
ID=gene-TraAM80_08796	1
ID=gene-TraAM80_08812	1
ID=gene-TraAM80_08821	1
ID=gene-TraAM80_08837	1
ID=gene-TraAM80_08840	1
ID=gene-TraAM80_08842	1
ID=gene-TraAM80_08853	1
ID=gene-TraAM80_08855	1
ID=gene-TraAM80_08859	1
ID=gene-TraAM80_08860	1
ID=gene-TraAM80_08868	1
ID=gene-TraAM80_08874	1
ID=gene-TraAM80_08882	1
ID=gene-TraAM80_08893	1
ID=gene-TraAM80_08898	1
ID=gene-TraAM80_08921	1
ID=gene-TraAM80_08922	1
ID=gene-TraAM80_08935	1
ID=gene-TraAM80_08945	1
ID=gene-TraAM80_08944	1
ID=gene-TraAM80_08955	1
ID=gene-TraAM80_08961	1
ID=gene-TraAM80_08967	1
ID=gene-TraAM80_08971	1
ID=gene-TraAM80_08975	1
ID=gene-TraAM80_08993	1
ID=gene-TraAM80_09004	1
ID=gene-TraAM80_09008	1
ID=gene-TraAM80_09021	1
ID=gene-TraAM80_09024	1
ID=gene-TraAM80_09023	1
ID=gene-TraAM80_09037	1
ID=gene-TraAM80_09048	1
ID=gene-TraAM80_09053	1
ID=gene-TraAM80_09070	1
ID=gene-TraAM80_09074	1
ID=gene-TraAM80_09083	1
ID=gene-TraAM80_09081	1
ID=gene-TraAM80_09091	1
ID=gene-TraAM80_09098	1
ID=gene-TraAM80_09101	1
ID=gene-TraAM80_09103	1
ID=gene-TraAM80_09110	1
ID=gene-TraAM80_09120	1
ID=gene-TraAM80_09131	1
ID=gene-TraAM80_09136	1
ID=gene-TraAM80_09149	1
ID=gene-TraAM80_09162	1
ID=gene-TraAM80_09159	1
ID=gene-TraAM80_09160	1
ID=gene-TraAM80_09174	1
ID=gene-TraAM80_09175	1
ID=gene-TraAM80_09177	1
ID=gene-TraAM80_09176	1
ID=gene-TraAM80_09178	1
ID=gene-TraAM80_09186	1
ID=gene-TraAM80_09192	1
ID=gene-TraAM80_09228	1
ID=gene-TraAM80_09237	1
ID=gene-TraAM80_09242	1
ID=gene-TraAM80_09249	1
ID=gene-TraAM80_09253	1
ID=gene-TraAM80_09252	1
ID=gene-TraAM80_09256	1
ID=gene-TraAM80_09263	1
ID=gene-TraAM80_09265	1
ID=gene-TraAM80_09266	1
ID=gene-TraAM80_09276	1
ID=gene-TraAM80_09278	1
ID=gene-TraAM80_09279	1
ID=gene-TraAM80_09296	1
ID=gene-TraAM80_09330	1
ID=gene-TraAM80_09337	1
ID=gene-TraAM80_09343	1
ID=gene-TraAM80_09354	1
ID=gene-TraAM80_09368	1
ID=gene-TraAM80_09385	1
ID=gene-TraAM80_09388	1
ID=gene-TraAM80_09409	1
ID=gene-TraAM80_09414	1
ID=gene-TraAM80_09427	1
ID=gene-TraAM80_09431	1
ID=gene-TraAM80_09447	1
ID=gene-TraAM80_09458	1
ID=gene-TraAM80_09463	1
ID=gene-TraAM80_09478	1
ID=gene-TraAM80_09479	1
ID=gene-TraAM80_09480	1
ID=gene-TraAM80_09483	1
ID=gene-TraAM80_09486	1
ID=gene-TraAM80_09501	1
ID=gene-TraAM80_09499	1
ID=gene-TraAM80_09504	1
ID=gene-TraAM80_09516	1
ID=gene-TraAM80_09522	1
ID=gene-TraAM80_09533	1
ID=gene-TraAM80_09536	1
ID=gene-TraAM80_09541	1
ID=gene-TraAM80_09546	1
ID=gene-TraAM80_09549	1
ID=gene-TraAM80_09551	1
ID=gene-TraAM80_09559	1
ID=gene-TraAM80_09567	1
ID=gene-TraAM80_09566	1
ID=gene-TraAM80_09570	1
ID=gene-TraAM80_09569	1
ID=gene-TraAM80_09576	1
ID=gene-TraAM80_09582	1
ID=gene-TraAM80_09594	1
ID=gene-TraAM80_09599	1
ID=gene-TraAM80_09615	1
ID=gene-TraAM80_09627	1
ID=gene-TraAM80_09626	1
ID=gene-TraAM80_09636	1
ID=gene-TraAM80_09640	1
ID=gene-TraAM80_09639	1
ID=gene-TraAM80_09643	1
ID=gene-TraAM80_09645	1
ID=gene-TraAM80_09646	1
ID=gene-TraAM80_09659	1
ID=gene-TraAM80_09668	1
ID=gene-TraAM80_09670	1
ID=gene-TraAM80_09669	1
ID=gene-TraAM80_09675	1
ID=gene-TraAM80_09674	1
ID=gene-TraAM80_09678	1
ID=gene-TraAM80_09679	1
ID=gene-TraAM80_09682	1
ID=gene-TraAM80_09680	1
ID=gene-TraAM80_09689	1
ID=gene-TraAM80_09691	1
ID=gene-TraAM80_09692	1
ID=gene-TraAM80_09695	1
ID=gene-TraAM80_09704	1
ID=gene-TraAM80_09708	1
ID=gene-TraAM80_09709	1
ID=gene-TraAM80_09718	1
ID=gene-TraAM80_09721	1
ID=gene-TraAM80_09726	1
ID=gene-TraAM80_09741	1
ID=gene-TraAM80_09755	1
ID=gene-TraAM80_09756	1
ID=gene-TraAM80_09764	1
ID=gene-TraAM80_09766	1
ID=gene-TraAM80_09789	1
ID=gene-TraAM80_09809	1
ID=gene-TraAM80_09821	1
ID=gene-TraAM80_09834	1
ID=gene-TraAM80_09841	1
ID=gene-TraAM80_09846	1
ID=gene-TraAM80_09845	1
ID=gene-TraAM80_09854	1
ID=gene-TraAM80_09863	1
ID=gene-TraAM80_09867	1
ID=gene-TraAM80_09878	1
ID=gene-TraAM80_09887	1
ID=gene-TraAM80_09888	1
ID=gene-TraAM80_09893	1
ID=gene-TraAM80_09909	1
ID=gene-TraAM80_09915	1
ID=gene-TraAM80_09921	1
ID=gene-TraAM80_09922	1
ID=gene-TraAM80_09926	1
ID=gene-TraAM80_09935	1
ID=gene-TraAM80_09942	1
ID=gene-TraAM80_09947	1
ID=gene-TraAM80_09949	1
ID=gene-TraAM80_09956	1
ID=gene-TraAM80_09963	1
ID=gene-TraAM80_09966	1
ID=gene-TraAM80_09980	1
ID=gene-TraAM80_09981	1
ID=gene-TraAM80_09988	1
ID=gene-TraAM80_10001	1
ID=gene-TraAM80_10007	1
ID=gene-TraAM80_10008	1
ID=gene-TraAM80_10017	1
ID=gene-TraAM80_10045	1
ID=gene-TraAM80_10049	1
ID=gene-TraAM80_10063	1
ID=gene-TraAM80_10077	1
ID=gene-TraAM80_10088	1
ID=gene-TraAM80_10093	1
ID=gene-TraAM80_10097	1
ID=gene-TraAM80_10109	1
ID=gene-TraAM80_10136	1
ID=gene-TraAM80_10142	1
ID=gene-TraAM80_10141	1
ID=gene-TraAM80_10154	1
ID=gene-TraAM80_10157	1
ID=gene-TraAM80_10161	1
ID=gene-TraAM80_10160	1
ID=gene-TraAM80_10165	1
ID=gene-TraAM80_10167	1
ID=gene-TraAM80_10185	1
ID=gene-TraAM80_10203	1
ID=gene-TraAM80_10235	1
ID=gene-TraAM80_10249	1
ID=gene-TraAM80_10255	1
ID=gene-TraAM80_10260	1
ID=gene-TraAM80_10265	1
ID=gene-TraAM80_10267	1
ID=gene-TraAM80_10287	1
ID=gene-TraAM80_10295	1
ID=gene-TraAM80_10307	1
ID=gene-TraAM80_10308	1
ID=gene-TraAM80_10323	1
ID=gene-TraAM80_10334	1
ID=gene-TraAM80_10341	1
ID=gene-TraAM80_10350	1
ID=gene-TraAM80_10357	1
ID=gene-TraAM80_10368	1
ID=gene-TraAM80_10369	1
ID=gene-TraAM80_10385	1
ID=gene-TraAM80_10393	1
ID=gene-TraAM80_10395	1
ID=gene-TraAM80_10398	1
ID=gene-TraAM80_10401	1
ID=gene-TraAM80_10409	1
ID=gene-TraAM80_10411	1
ID=gene-TraAM80_10421	1
ID=gene-TraAM80_10424	1
ID=gene-TraAM80_10427	1
ID=gene-TraAM80_10426	1
ID=gene-TraAM80_10437	1
ID=gene-TraAM80_10451	1
ID=gene-TraAM80_10454	1
ID=gene-TraAM80_10456	1
ID=gene-TraAM80_10464	1
ID=gene-TraAM80_10465	1
ID=gene-TraAM80_10471	1
ID=gene-TraAM80_10475	1
ID=gene-TraAM80_10481	1
ID=gene-TraAM80_10496	1
ID=gene-TraAM80_10495	1
ID=gene-TraAM80_10500	1
ID=gene-TraAM80_10502	1
ID=gene-TraAM80_10506	1
ID=gene-TraAM80_10519	1
ID=gene-TraAM80_10549	1
ID=gene-TraAM80_10547	1
ID=gene-TraAM80_10572	1
ID=gene-TraAM80_10581	1
ID=gene-TraAM80_10582	1
